F 133 L0.005,0.064,0.019,0.003,0.001,0.000,0.000,0.000
F 134 L0.007,0.048,0.018,0.002,0.001,0.000,0.000,0.000
F 135 L0.012,0.032,0.016,0.003,0.001,0.000,0.000,0.000
F 136 L0.011,0.028,0.015,0.003,0.001,0.000,0.000,0.000
F 137 L0.014,0.026,0.012,0.003,0.001,0.000,0.000,0.000
F 138 L0.011,0.017,0.008,0.003,0.001,0.000,0.000,0.000
F 139 L0.015,0.018,0.013,0.002,0.001,0.000,0.000,0.000
F 140 L0.014,0.017,0.014,0.002,0.001,0.000,0.000,0.000
F 141 L0.010,0.016,0.016,0.003,0.001,0.000,0.000,0.000
F 142 L0.010,0.021,0.025,0.003,0.001,0.000,0.000,0.000
F 143 L0.012,0.038,0.022,0.003,0.001,0.000,0.000,0.000
F 144 L0.018,0.046,0.022,0.003,0.001,0.000,0.000,0.000
F 145 L0.017,0.026,0.028,0.004,0.001,0.000,0.000,0.000
F 146 L0.013,0.013,0.026,0.004,0.001,0.000,0.000,0.000
F 147 L0.023,0.015,0.020,0.004,0.001,0.000,0.000,0.000
F 148 L0.018,0.012,0.015,0.005,0.001,0.000,0.000,0.000
F 149 L0.009,0.023,0.016,0.005,0.001,0.000,0.000,0.000
F 150 L0.014,0.028,0.022,0.005,0.001,0.000,0.000,0.000
F 151 L0.020,0.026,0.023,0.006,0.001,0.000,0.000,0.000
F 152 L0.029,0.028,0.025,0.006,0.001,0.000,0.000,0.000
F 153 L0.020,0.024,0.027,0.006,0.002,0.000,0.000,0.000
F 154 L0.016,0.025,0.022,0.006,0.002,0.000,0.000,0.000
F 155 L0.012,0.021,0.020,0.005,0.002,0.000,0.000,0.000
F 156 L0.006,0.011,0.020,0.006,0.001,0.000,0.000,0.000
F 157 L0.006,0.013,0.021,0.007,0.001,0.000,0.000,0.000
F 158 L0.010,0.018,0.017,0.008,0.001,0.000,0.000,0.000
F 159 L0.017,0.022,0.016,0.007,0.001,0.000,0.000,0.000
F 160 L0.021,0.015,0.012,0.008,0.002,0.000,0.000,0.000
F 161 L0.014,0.011,0.010,0.008,0.001,0.000,0.000,0.000
F 162 L0.026,0.010,0.011,0.009,0.001,0.000,0.000,0.000
F 163 L0.032,0.020,0.010,0.008,0.002,0.000,0.000,0.000
F 164 L0.023,0.026,0.014,0.005,0.001,0.000,0.000,0.000
F 165 L0.019,0.033,0.012,0.004,0.002,0.000,0.000,0.000
F 166 L0.023,0.025,0.009,0.008,0.002,0.000,0.000,0.000
F 167 L0.015,0.015,0.016,0.017,0.002,0.000,0.000,0.000
F 168 L0.017,0.019,0.014,0.018,0.002,0.000,0.000,0.000
F 169 L0.016,0.029,0.013,0.011,0.002,0.000,0.000,0.000
F 170 L0.011,0.042,0.013,0.006,0.002,0.000,0.000,0.000
F 171 L0.010,0.041,0.012,0.006,0.002,0.000,0.000,0.000
F 172 L0.011,0.027,0.014,0.008,0.002,0.000,0.000,0.000
F 173 L0.013,0.017,0.015,0.009,0.002,0.000,0.000,0.000
F 174 L0.020,0.010,0.010,0.010,0.002,0.000,0.000,0.000
F 175 L0.014,0.011,0.011,0.012,0.002,0.000,0.000,0.000
F 176 L0.011,0.020,0.012,0.009,0.002,0.000,0.000,0.000
F 177 L0.013,0.016,0.011,0.009,0.002,0.000,0.000,0.000
F 178 L0.011,0.016,0.010,0.015,0.003,0.000,0.000,0.000
F 179 L0.020,0.015,0.009,0.011,0.002,0.000,0.000,0.000
F 180 L0.015,0.013,0.013,0.010,0.003,0.000,0.000,0.000
F 181 L0.012,0.020,0.012,0.010,0.003,0.000,0.000,0.000
F 182 L0.015,0.027,0.011,0.012,0.004,0.000,0.000,0.000
F 183 L0.006,0.027,0.011,0.016,0.004,0.000,0.000,0.000
F 184 L0.006,0.031,0.012,0.014,0.003,0.000,0.000,0.000
F 185 L0.012,0.023,0.011,0.014,0.003,0.000,0.000,0.000
F 186 L0.011,0.014,0.011,0.014,0.003,0.000,0.000,0.000
F 187 L0.010,0.017,0.009,0.010,0.003,0.000,0.000,0.000
F 188 L0.009,0.018,0.010,0.013,0.003,0.000,0.000,0.000
F 189 L0.010,0.020,0.010,0.012,0.003,0.000,0.000,0.000
F 190 L0.015,0.021,0.007,0.012,0.004,0.000,0.000,0.000
F 191 L0.016,0.016,0.011,0.015,0.006,0.000,0.000,0.000
F 192 L0.015,0.013,0.009,0.011,0.006,0.000,0.000,0.000
F 193 L0.014,0.011,0.011,0.014,0.006,0.000,0.000,0.000
F 194 L0.014,0.017,0.012,0.015,0.007,0.000,0.000,0.000
F 195 L0.012,0.017,0.009,0.009,0.006,0.000,0.000,0.000
F 196 L0.014,0.020,0.010,0.012,0.005,0.000,0.000,0.000
F 197 L0.013,0.025,0.009,0.011,0.005,0.000,0.000,0.000
F 198 L0.011,0.022,0.007,0.011,0.006,0.000,0.000,0.000
F 199 L0.007,0.016,0.013,0.013,0.008,0.000,0.000,0.000
F 200 L0.010,0.015,0.011,0.009,0.006,0.000,0.000,0.000
F 201 L0.014,0.021,0.012,0.010,0.005,0.000,0.000,0.000
F 202 L0.012,0.017,0.013,0.010,0.005,0.000,0.000,0.000
F 203 L0.012,0.016,0.008,0.008,0.005,0.000,0.000,0.000
F 204 L0.009,0.021,0.011,0.011,0.005,0.000,0.000,0.000
F 205 L0.012,0.023,0.011,0.009,0.006,0.000,0.000,0.000
F 206 L0.013,0.017,0.008,0.009,0.006,0.000,0.000,0.000
F 207 L0.012,0.020,0.015,0.011,0.006,0.000,0.000,0.000
F 208 L0.009,0.020,0.012,0.010,0.008,0.000,0.000,0.000
F 209 L0.012,0.016,0.014,0.013,0.012,0.001,0.000,0.000
F 210 L0.013,0.023,0.022,0.013,0.013,0.001,0.000,0.000
F 211 L0.018,0.035,0.026,0.015,0.015,0.001,0.000,0.000
F 212 L0.015,0.045,0.032,0.016,0.016,0.002,0.000,0.000
F 213 L0.019,0.044,0.034,0.017,0.019,0.002,0.000,0.000
F 214 L0.032,0.029,0.040,0.019,0.019,0.003,0.000,0.000
F 215 L0.038,0.024,0.028,0.015,0.015,0.002,0.000,0.000
F 216 L0.032,0.037,0.018,0.010,0.009,0.001,0.000,0.000
F 217 L0.012,0.047,0.012,0.008,0.007,0.000,0.000,0.000
F 218 L0.006,0.048,0.010,0.006,0.005,0.000,0.000,0.000
F 219 L0.007,0.040,0.010,0.006,0.006,0.000,0.000,0.000
F 220 L0.010,0.024,0.009,0.005,0.006,0.000,0.000,0.000
F 221 L0.010,0.022,0.008,0.005,0.008,0.001,0.000,0.000
F 222 L0.012,0.020,0.007,0.005,0.007,0.001,0.000,0.000
F 223 L0.012,0.014,0.005,0.005,0.008,0.001,0.000,0.000
F 224 L0.013,0.015,0.008,0.006,0.008,0.001,0.000,0.000
F 225 L0.014,0.015,0.008,0.010,0.009,0.001,0.000,0.000
F 226 L0.009,0.013,0.008,0.012,0.008,0.001,0.000,0.000
F 227 L0.010,0.017,0.014,0.010,0.007,0.001,0.000,0.000
F 228 L0.012,0.028,0.013,0.007,0.006,0.001,0.000,0.000
F 229 L0.014,0.039,0.012,0.006,0.005,0.001,0.000,0.000
F 230 L0.018,0.027,0.016,0.007,0.005,0.001,0.000,0.000
F 231 L0.013,0.012,0.014,0.009,0.004,0.001,0.000,0.000
F 232 L0.021,0.011,0.011,0.007,0.004,0.001,0.000,0.000
F 233 L0.019,0.011,0.009,0.009,0.004,0.000,0.000,0.000
F 234 L0.009,0.019,0.008,0.009,0.004,0.000,0.000,0.000
F 235 L0.012,0.027,0.012,0.007,0.004,0.001,0.000,0.000
F 236 L0.015,0.023,0.013,0.008,0.007,0.002,0.000,0.000
F 237 L0.025,0.026,0.014,0.009,0.007,0.002,0.000,0.000
F 238 L0.019,0.021,0.015,0.009,0.006,0.002,0.000,0.000
F 239 L0.016,0.022,0.013,0.008,0.006,0.002,0.000,0.000
F 240 L0.013,0.020,0.013,0.007,0.006,0.001,0.000,0.000
F 241 L0.007,0.011,0.013,0.007,0.006,0.001,0.000,0.000
F 242 L0.005,0.012,0.013,0.007,0.006,0.001,0.000,0.000
F 243 L0.009,0.014,0.010,0.008,0.006,0.004,0.000,0.000
F 244 L0.014,0.019,0.011,0.009,0.008,0.006,0.000,0.000
F 245 L0.021,0.016,0.009,0.010,0.010,0.005,0.000,0.000
F 246 L0.014,0.010,0.008,0.009,0.010,0.003,0.000,0.000
F 247 L0.023,0.008,0.008,0.008,0.006,0.003,0.000,0.000
F 248 L0.031,0.017,0.007,0.006,0.005,0.002,0.000,0.000
F 249 L0.024,0.024,0.009,0.005,0.004,0.001,0.000,0.000
F 250 L0.017,0.031,0.011,0.005,0.004,0.001,0.000,0.000
F 251 L0.023,0.028,0.007,0.008,0.006,0.004,0.000,0.000
F 252 L0.017,0.014,0.011,0.011,0.008,0.005,0.001,0.000
F 253 L0.014,0.017,0.012,0.012,0.007,0.003,0.001,0.000
F 254 L0.017,0.026,0.010,0.009,0.005,0.002,0.000,0.000
F 255 L0.011,0.041,0.010,0.006,0.005,0.002,0.000,0.000
F 256 L0.009,0.040,0.009,0.005,0.005,0.002,0.000,0.000
F 257 L0.010,0.030,0.011,0.006,0.006,0.003,0.001,0.000
F 258 L0.011,0.017,0.014,0.007,0.006,0.004,0.001,0.000
F 259 L0.019,0.010,0.009,0.007,0.006,0.003,0.001,0.000
F 260 L0.016,0.008,0.009,0.007,0.005,0.003,0.001,0.000
