F 66 L0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000
F 67 L0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000
F 68 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 69 L0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000
F 70 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 71 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 72 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 73 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 74 L0.000,0.000,0.000,0.000,0.002,0.002,0.001,0.000
F 75 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 76 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 77 L0.000,0.000,0.000,0.000,0.000,0.002,0.001,0.000
F 78 L0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000
F 79 L0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000
F 80 L0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.000
F 81 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 82 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.001
F 83 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 84 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 85 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 86 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 87 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 88 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 89 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 90 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 91 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 92 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 93 L0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000
F 94 L0.000,0.000,0.000,0.000,0.000,0.002,0.001,0.000
F 95 L0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.000
F 96 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 97 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 98 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 99 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 100 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 101 L0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000
F 102 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 103 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 104 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 105 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 106 L0.000,0.000,0.000,0.000,0.001,0.001,0.002,0.000
F 107 L0.000,0.000,0.000,0.000,0.001,0.003,0.002,0.000
F 108 L0.000,0.000,0.000,0.000,0.001,0.003,0.002,0.000
F 109 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 110 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 111 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.000
F 112 L0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.000
F 113 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.000
F 114 L0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.000
F 115 L0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.000
F 116 L0.000,0.000,0.000,0.000,0.001,0.002,0.002,0.000
F 117 L0.000,0.000,0.000,0.000,0.000,0.002,0.002,0.000
F 118 L0.000,0.000,0.000,0.000,0.000,0.003,0.003,0.000
F 119 L0.000,0.000,0.000,0.000,0.002,0.002,0.003,0.000
F 120 L0.000,0.000,0.000,0.000,0.003,0.002,0.003,0.000
F 121 L0.000,0.000,0.000,0.000,0.002,0.002,0.003,0.000
F 122 L0.000,0.000,0.000,0.000,0.001,0.001,0.003,0.000
F 123 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.000
F 124 L0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.000
F 125 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.000
F 126 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.001
F 127 L0.000,0.000,0.000,0.000,0.001,0.002,0.003,0.001
F 128 L0.000,0.000,0.000,0.000,0.002,0.007,0.006,0.001
F 129 L0.000,0.000,0.000,0.000,0.006,0.034,0.015,0.001
F 130 L0.000,0.000,0.000,0.000,0.007,0.083,0.011,0.001
F 131 L0.000,0.000,0.000,0.000,0.005,0.122,0.004,0.000
F 132 L0.000,0.000,0.000,0.000,0.006,0.117,0.003,0.000
F 133 L0.000,0.000,0.000,0.000,0.011,0.114,0.004,0.000
F 134 L0.000,0.000,0.000,0.000,0.009,0.097,0.003,0.000
F 135 L0.000,0.000,0.000,0.000,0.014,0.075,0.004,0.000
F 136 L0.000,0.000,0.000,0.000,0.023,0.067,0.004,0.000
F 137 L0.000,0.000,0.000,0.000,0.030,0.060,0.004,0.000
F 138 L0.000,0.000,0.000,0.000,0.027,0.038,0.004,0.000
F 139 L0.000,0.000,0.000,0.000,0.033,0.053,0.003,0.000
F 140 L0.000,0.000,0.000,0.000,0.028,0.054,0.003,0.000
F 141 L0.000,0.000,0.000,0.000,0.019,0.057,0.004,0.000
F 142 L0.000,0.000,0.000,0.000,0.030,0.084,0.004,0.000
F 143 L0.000,0.000,0.000,0.000,0.031,0.094,0.004,0.000
F 144 L0.000,0.000,0.000,0.000,0.033,0.105,0.004,0.000
F 145 L0.000,0.000,0.000,0.000,0.024,0.100,0.005,0.000
F 146 L0.000,0.000,0.000,0.000,0.035,0.079,0.005,0.000
F 147 L0.000,0.000,0.000,0.000,0.049,0.068,0.005,0.000
F 148 L0.000,0.000,0.000,0.000,0.040,0.053,0.006,0.000
F 149 L0.000,0.000,0.000,0.000,0.027,0.064,0.005,0.000
F 150 L0.000,0.000,0.000,0.000,0.032,0.087,0.005,0.000
F 151 L0.000,0.000,0.000,0.000,0.036,0.087,0.006,0.000
F 152 L0.000,0.000,0.000,0.000,0.058,0.096,0.006,0.000
F 153 L0.000,0.000,0.000,0.000,0.051,0.095,0.006,0.000
F 154 L0.000,0.000,0.000,0.000,0.043,0.083,0.006,0.000
F 155 L0.000,0.000,0.000,0.000,0.035,0.072,0.006,0.000
F 156 L0.000,0.000,0.000,0.000,0.020,0.061,0.006,0.000
F 157 L0.000,0.000,0.000,0.000,0.015,0.067,0.006,0.000
F 158 L0.000,0.000,0.000,0.000,0.020,0.063,0.007,0.000
F 159 L0.000,0.000,0.000,0.000,0.034,0.064,0.007,0.000
F 160 L0.000,0.000,0.000,0.000,0.045,0.047,0.008,0.000
F 161 L0.000,0.000,0.000,0.000,0.025,0.040,0.008,0.000
F 162 L0.000,0.000,0.000,0.000,0.048,0.043,0.009,0.000
F 163 L0.000,0.000,0.000,0.000,0.047,0.054,0.008,0.000
F 164 L0.000,0.000,0.000,0.000,0.027,0.067,0.006,0.000
F 165 L0.000,0.000,0.000,0.000,0.023,0.070,0.006,0.000
F 166 L0.000,0.000,0.000,0.000,0.039,0.052,0.008,0.000
F 167 L0.000,0.000,0.000,0.000,0.041,0.054,0.015,0.000
F 168 L0.000,0.000,0.000,0.000,0.040,0.059,0.015,0.000
F 169 L0.000,0.000,0.000,0.000,0.024,0.068,0.010,0.000
F 170 L0.000,0.000,0.000,0.000,0.015,0.079,0.006,0.000
F 171 L0.000,0.000,0.000,0.000,0.015,0.075,0.007,0.000
F 172 L0.000,0.000,0.000,0.000,0.012,0.067,0.008,0.000
F 173 L0.000,0.000,0.000,0.000,0.028,0.057,0.009,0.000
F 174 L0.000,0.000,0.000,0.000,0.042,0.037,0.010,0.000
F 175 L0.000,0.000,0.000,0.000,0.038,0.039,0.012,0.000
F 176 L0.000,0.000,0.000,0.000,0.024,0.052,0.009,0.000
F 177 L0.000,0.000,0.000,0.000,0.034,0.045,0.010,0.000
F 178 L0.000,0.000,0.000,0.000,0.035,0.042,0.014,0.000
F 179 L0.000,0.000,0.000,0.000,0.045,0.040,0.011,0.000
F 180 L0.000,0.000,0.000,0.000,0.030,0.047,0.011,0.000
F 181 L0.000,0.000,0.000,0.000,0.023,0.051,0.011,0.000
F 182 L0.000,0.000,0.000,0.000,0.022,0.058,0.014,0.000
F 183 L0.000,0.000,0.000,0.000,0.010,0.058,0.017,0.000
F 184 L0.000,0.000,0.000,0.000,0.008,0.065,0.014,0.000
F 185 L0.000,0.000,0.000,0.000,0.014,0.055,0.014,0.000
F 186 L0.000,0.000,0.000,0.000,0.013,0.047,0.014,0.000
F 187 L0.000,0.000,0.000,0.000,0.012,0.043,0.012,0.000
F 188 L0.000,0.000,0.000,0.000,0.012,0.047,0.014,0.000
F 189 L0.000,0.000,0.000,0.000,0.014,0.049,0.013,0.000
F 190 L0.000,0.000,0.000,0.000,0.017,0.045,0.014,0.000
F 191 L0.000,0.000,0.000,0.000,0.018,0.048,0.020,0.000
F 192 L0.000,0.000,0.000,0.000,0.018,0.040,0.017,0.000
F 193 L0.000,0.000,0.000,0.000,0.014,0.043,0.020,0.000
F 194 L0.000,0.000,0.000,0.000,0.015,0.051,0.022,0.000
F 195 L0.000,0.000,0.000,0.000,0.013,0.043,0.015,0.000
F 196 L0.000,0.000,0.000,0.000,0.019,0.050,0.016,0.000
F 197 L0.000,0.000,0.000,0.000,0.017,0.051,0.015,0.000
F 198 L0.000,0.000,0.000,0.000,0.012,0.044,0.017,0.000
F 199 L0.000,0.000,0.000,0.000,0.007,0.050,0.022,0.000
F 200 L0.000,0.000,0.000,0.000,0.018,0.046,0.016,0.000
F 201 L0.000,0.000,0.000,0.000,0.020,0.054,0.014,0.000
F 202 L0.000,0.000,0.000,0.000,0.017,0.051,0.015,0.000
F 203 L0.000,0.000,0.000,0.000,0.013,0.040,0.014,0.000
F 204 L0.000,0.000,0.000,0.000,0.009,0.052,0.016,0.000
F 205 L0.000,0.000,0.000,0.000,0.017,0.054,0.016,0.000
F 206 L0.000,0.000,0.000,0.000,0.015,0.042,0.016,0.000
F 207 L0.000,0.000,0.000,0.000,0.013,0.061,0.018,0.000
F 208 L0.000,0.000,0.000,0.000,0.014,0.052,0.021,0.000
F 209 L0.000,0.000,0.000,0.000,0.020,0.055,0.031,0.000
F 210 L0.000,0.000,0.000,0.000,0.017,0.081,0.032,0.001
F 211 L0.000,0.000,0.000,0.000,0.026,0.106,0.038,0.001
F 212 L0.000,0.000,0.000,0.000,0.020,0.129,0.040,0.001
F 213 L0.000,0.000,0.000,0.000,0.029,0.133,0.047,0.001
F 214 L0.000,0.000,0.000,0.000,0.040,0.136,0.050,0.001
F 215 L0.000,0.000,0.000,0.000,0.039,0.104,0.039,0.001
F 216 L0.000,0.000,0.000,0.000,0.047,0.089,0.024,0.000
F 217 L0.000,0.000,0.000,0.000,0.025,0.081,0.017,0.000
F 218 L0.000,0.000,0.000,0.000,0.013,0.077,0.014,0.000
F 219 L0.000,0.000,0.000,0.000,0.012,0.067,0.014,0.000
F 220 L0.000,0.000,0.000,0.000,0.013,0.050,0.013,0.000
F 221 L0.000,0.000,0.000,0.000,0.019,0.044,0.018,0.000
F 222 L0.000,0.000,0.000,0.000,0.028,0.041,0.018,0.000
F 223 L0.000,0.000,0.000,0.000,0.031,0.029,0.019,0.000
F 224 L0.000,0.000,0.000,0.000,0.033,0.036,0.019,0.000
F 225 L0.000,0.000,0.000,0.000,0.031,0.039,0.023,0.000
F 226 L0.000,0.000,0.000,0.000,0.018,0.037,0.023,0.000
F 227 L0.000,0.000,0.000,0.000,0.029,0.053,0.020,0.000
F 228 L0.000,0.000,0.000,0.000,0.032,0.064,0.016,0.000
F 229 L0.000,0.000,0.000,0.000,0.029,0.075,0.014,0.000
F 230 L0.000,0.000,0.000,0.000,0.026,0.073,0.015,0.000
F 231 L0.000,0.000,0.000,0.000,0.032,0.051,0.014,0.000
F 232 L0.000,0.000,0.000,0.000,0.044,0.042,0.012,0.000
F 233 L0.000,0.000,0.000,0.000,0.042,0.038,0.013,0.000
F 234 L0.000,0.000,0.000,0.000,0.027,0.041,0.013,0.000
F 235 L0.000,0.000,0.000,0.000,0.030,0.059,0.014,0.000
F 236 L0.000,0.000,0.000,0.000,0.026,0.059,0.021,0.001
F 237 L0.000,0.000,0.000,0.000,0.049,0.064,0.023,0.001
F 238 L0.000,0.000,0.000,0.000,0.050,0.061,0.019,0.001
F 239 L0.000,0.000,0.000,0.000,0.045,0.057,0.018,0.001
F 240 L0.000,0.000,0.000,0.000,0.037,0.056,0.016,0.001
F 241 L0.000,0.000,0.000,0.000,0.024,0.043,0.015,0.001
F 242 L0.000,0.000,0.000,0.000,0.016,0.044,0.017,0.001
F 243 L0.000,0.000,0.000,0.000,0.022,0.043,0.022,0.002
F 244 L0.000,0.000,0.000,0.000,0.029,0.050,0.029,0.003
F 245 L0.000,0.000,0.000,0.000,0.044,0.042,0.033,0.003
F 246 L0.000,0.000,0.000,0.000,0.026,0.033,0.028,0.002
F 247 L0.000,0.000,0.000,0.000,0.043,0.032,0.020,0.002
F 248 L0.000,0.000,0.000,0.000,0.047,0.040,0.014,0.002
F 249 L0.000,0.000,0.000,0.000,0.030,0.053,0.012,0.001
F 250 L0.000,0.000,0.000,0.000,0.019,0.064,0.011,0.001
F 251 L0.000,0.000,0.000,0.000,0.032,0.052,0.023,0.003
F 252 L0.000,0.000,0.000,0.000,0.036,0.043,0.029,0.004
F 253 L0.000,0.000,0.000,0.000,0.033,0.049,0.023,0.003
F 254 L0.000,0.000,0.000,0.000,0.026,0.057,0.016,0.002
F 255 L0.000,0.000,0.000,0.000,0.014,0.071,0.015,0.002
F 256 L0.000,0.000,0.000,0.000,0.016,0.066,0.014,0.002
F 257 L0.000,0.000,0.000,0.000,0.016,0.062,0.018,0.004
F 258 L0.000,0.000,0.000,0.000,0.022,0.053,0.020,0.004
F 259 L0.000,0.000,0.000,0.000,0.039,0.036,0.018,0.004
F 260 L0.000,0.000,0.000,0.000,0.038,0.034,0.017,0.004
F 261 L0.000,0.000,0.000,0.000,0.027,0.051,0.014,0.002
F 262 L0.000,0.000,0.000,0.000,0.036,0.048,0.019,0.004
F 263 L0.000,0.000,0.000,0.000,0.033,0.041,0.026,0.006
F 264 L0.000,0.000,0.000,0.000,0.050,0.043,0.018,0.004
F 265 L0.000,0.000,0.000,0.000,0.029,0.048,0.015,0.004
F 266 L0.000,0.000,0.000,0.000,0.033,0.057,0.016,0.004
F 267 L0.000,0.000,0.000,0.000,0.039,0.070,0.019,0.006
F 268 L0.000,0.000,0.000,0.000,0.029,0.064,0.022,0.008
F 269 L0.000,0.000,0.000,0.000,0.033,0.069,0.018,0.006
F 270 L0.000,0.000,0.000,0.000,0.042,0.072,0.017,0.006
F 271 L0.000,0.000,0.000,0.000,0.045,0.061,0.017,0.006
F 272 L0.000,0.000,0.000,0.000,0.047,0.065,0.018,0.005
F 273 L0.000,0.000,0.000,0.000,0.046,0.057,0.020,0.006
F 274 L0.000,0.000,0.000,0.000,0.048,0.060,0.020,0.008
F 275 L0.000,0.000,0.000,0.000,0.062,0.064,0.023,0.011
F 276 L0.000,0.000,0.000,0.000,0.061,0.072,0.030,0.010
F 277 L0.000,0.000,0.000,0.000,0.060,0.077,0.028,0.008
F 278 L0.000,0.000,0.000,0.000,0.050,0.083,0.029,0.008
F 279 L0.000,0.000,0.000,0.000,0.053,0.091,0.031,0.008
F 280 L0.000,0.000,0.000,0.000,0.048,0.081,0.023,0.006
F 281 L0.000,0.000,0.000,0.000,0.040,0.086,0.023,0.005
F 282 L0.000,0.000,0.000,0.000,0.037,0.090,0.021,0.005
F 283 L0.000,0.000,0.000,0.000,0.026,0.089,0.026,0.011
F 284 L0.000,0.000,0.000,0.000,0.022,0.097,0.036,0.016
F 285 L0.000,0.000,0.000,0.000,0.014,0.093,0.028,0.012
F 286 L0.000,0.000,0.000,0.000,0.020,0.099,0.026,0.011
F 287 L0.000,0.000,0.000,0.000,0.031,0.125,0.026,0.011
F 288 L0.000,0.000,0.000,0.000,0.023,0.104,0.027,0.013
F 289 L0.000,0.000,0.000,0.000,0.015,0.105,0.030,0.013
F 290 L0.000,0.000,0.000,0.000,0.019,0.107,0.033,0.012
F 291 L0.000,0.000,0.000,0.000,0.019,0.083,0.033,0.015
F 292 L0.000,0.000,0.000,0.000,0.017,0.082,0.036,0.020
F 293 L0.000,0.000,0.000,0.000,0.019,0.117,0.042,0.028
F 294 L0.000,0.000,0.000,0.000,0.014,0.102,0.053,0.039
F 295 L0.000,0.000,0.000,0.000,0.042,0.105,0.060,0.046
F 296 L0.000,0.000,0.000,0.000,0.057,0.174,0.071,0.050
F 297 L0.000,0.000,0.000,0.000,0.054,0.202,0.071,0.049
F 298 L0.000,0.000,0.000,0.000,0.055,0.154,0.074,0.051
F 299 L0.000,0.000,0.000,0.000,0.065,0.164,0.095,0.050
F 300 L0.000,0.000,0.000,0.000,0.037,0.161,0.074,0.031
F 301 L0.000,0.000,0.000,0.000,0.063,0.153,0.029,0.006
F 302 L0.000,0.000,0.000,0.000,0.034,0.199,0.036,0.008
F 303 L0.000,0.000,0.000,0.000,0.113,0.226,0.036,0.007
F 304 L0.000,0.000,0.000,0.000,0.203,0.220,0.026,0.002
F 305 L0.000,0.000,0.000,0.000,0.177,0.256,0.046,0.003
F 306 L0.000,0.000,0.000,0.000,0.069,0.255,0.025,0.001
F 307 L0.000,0.000,0.000,0.000,0.080,0.260,0.018,0.003
F 308 L0.000,0.000,0.000,0.000,0.071,0.245,0.034,0.005
F 309 L0.000,0.000,0.000,0.000,0.038,0.240,0.020,0.004
F 310 L0.000,0.000,0.000,0.000,0.051,0.256,0.036,0.011
F 311 L0.000,0.000,0.000,0.000,0.099,0.269,0.029,0.007
F 312 L0.000,0.000,0.000,0.000,0.084,0.237,0.024,0.009
F 313 L0.000,0.000,0.000,0.000,0.097,0.233,0.050,0.017
F 314 L0.000,0.000,0.000,0.000,0.092,0.218,0.030,0.009
F 315 L0.000,0.000,0.000,0.000,0.092,0.258,0.046,0.023
F 316 L0.000,0.000,0.000,0.000,0.091,0.245,0.060,0.025
F 317 L0.000,0.000,0.000,0.000,0.082,0.223,0.027,0.006
F 318 L0.000,0.000,0.000,0.000,0.092,0.245,0.035,0.003
F 319 L0.000,0.000,0.000,0.000,0.072,0.257,0.033,0.003
F 320 L0.000,0.000,0.000,0.000,0.143,0.265,0.029,0.002
F 321 L0.000,0.000,0.000,0.000,0.173,0.307,0.053,0.003
F 322 L0.000,0.000,0.000,0.000,0.092,0.305,0.029,0.002
F 323 L0.000,0.000,0.000,0.000,0.124,0.334,0.023,0.005
F 324 L0.000,0.000,0.000,0.000,0.110,0.308,0.039,0.007
F 325 L0.000,0.000,0.000,0.000,0.040,0.278,0.023,0.006
F 326 L0.000,0.000,0.000,0.000,0.051,0.277,0.038,0.013
F 327 L0.000,0.000,0.000,0.000,0.086,0.296,0.030,0.008
F 328 L0.000,0.000,0.000,0.000,0.081,0.271,0.027,0.012
F 329 L0.000,0.000,0.000,0.000,0.114,0.269,0.054,0.021
F 330 L0.000,0.000,0.000,0.000,0.099,0.243,0.031,0.011
F 331 L0.000,0.000,0.000,0.000,0.099,0.284,0.023,0.017
F 332 L0.000,0.000,0.000,0.000,0.080,0.243,0.033,0.026
F 333 L0.000,0.000,0.000,0.000,0.104,0.184,0.030,0.023
F 334 L0.000,0.000,0.000,0.000,0.101,0.194,0.027,0.023
F 335 L0.000,0.000,0.000,0.000,0.060,0.198,0.028,0.024
F 336 L0.000,0.000,0.000,0.000,0.038,0.210,0.034,0.029
F 337 L0.000,0.000,0.000,0.000,0.041,0.212,0.040,0.035
F 338 L0.000,0.000,0.000,0.000,0.050,0.227,0.040,0.034
F 339 L0.000,0.000,0.000,0.000,0.097,0.239,0.045,0.034
F 340 L0.000,0.000,0.000,0.000,0.099,0.284,0.047,0.031
F 341 L0.000,0.000,0.000,0.000,0.091,0.333,0.063,0.037
F 342 L0.000,0.000,0.000,0.000,0.092,0.406,0.125,0.063
F 343 L0.000,0.000,0.000,0.000,0.231,0.683,0.089,0.046
F 344 L0.000,0.000,0.000,0.000,0.195,0.825,0.040,0.024
F 345 L0.000,0.000,0.000,0.000,0.079,0.602,0.035,0.027
F 346 L0.000,0.000,0.000,0.000,0.255,0.478,0.032,0.022
F 347 L0.000,0.000,0.000,0.000,0.454,0.608,0.032,0.026
F 348 L0.000,0.000,0.000,0.000,0.543,0.561,0.033,0.029
F 349 L0.000,0.000,0.000,0.000,0.547,0.450,0.035,0.025
F 350 L0.000,0.000,0.000,0.000,0.483,0.509,0.037,0.036
F 351 L0.000,0.000,0.000,0.000,0.471,0.420,0.038,0.030
F 352 L0.000,0.000,0.000,0.000,0.548,0.503,0.040,0.032
F 353 L0.000,0.000,0.000,0.000,0.370,0.532,0.041,0.044
F 354 L0.000,0.000,0.000,0.000,0.418,0.416,0.037,0.031
F 355 L0.000,0.000,0.000,0.000,0.382,0.575,0.036,0.025
F 356 L0.000,0.000,0.000,0.000,0.400,0.482,0.036,0.024
F 357 L0.000,0.000,0.000,0.000,0.478,0.389,0.041,0.032
F 358 L0.000,0.000,0.000,0.000,0.387,0.462,0.060,0.060
F 359 L0.000,0.000,0.000,0.000,0.358,0.639,0.050,0.048
F 360 L0.000,0.000,0.000,0.000,0.274,0.704,0.039,0.032
F 361 L0.000,0.000,0.000,0.000,0.135,0.594,0.037,0.035
F 362 L0.000,0.000,0.000,0.000,0.111,0.467,0.038,0.029
F 363 L0.000,0.000,0.000,0.000,0.141,0.403,0.038,0.038
F 364 L0.000,0.000,0.000,0.000,0.257,0.531,0.038,0.039
F 365 L0.000,0.000,0.000,0.000,0.259,0.520,0.037,0.029
F 366 L0.000,0.000,0.000,0.000,0.193,0.517,0.040,0.040
F 367 L0.000,0.000,0.000,0.000,0.165,0.509,0.042,0.033
F 368 L0.000,0.000,0.000,0.000,0.134,0.586,0.044,0.038
F 369 L0.000,0.000,0.000,0.000,0.243,0.618,0.043,0.050
F 370 L0.000,0.000,0.000,0.000,0.184,0.564,0.040,0.029
F 371 L0.000,0.000,0.000,0.000,0.120,0.600,0.038,0.021
F 372 L0.000,0.000,0.000,0.000,0.076,0.529,0.039,0.024
F 373 L0.000,0.000,0.000,0.000,0.081,0.492,0.045,0.034
F 374 L0.000,0.000,0.000,0.000,0.152,0.504,0.076,0.063
F 375 L0.000,0.000,0.000,0.000,0.150,0.726,0.061,0.049
F 376 L0.000,0.000,0.000,0.000,0.164,0.724,0.037,0.028
F 377 L0.000,0.000,0.000,0.000,0.071,0.622,0.032,0.031
